verse_key,version_id,eng,local
MAT.16.1,1303,The Pharisees and Sadducees came to Jesus. In order to test him they asked him to show them a sign from heaven.,"Farizɩan tiinǝ badaara dɩ Sadusɩan tiinǝ dɛɛn ma zaŋɩ ba vu Zezi te, sɩ ba maŋ-o ba nii. Ba ma ta dɩd-o ba wɩ, o kɩ wo-kɩnkagɩlɩ dɩlʋ na wʋ́ brɩ-ba nɩ o dam dɩm sɩɩnɩ dɩ nuŋi Wɛ te tɩn."
MAT.16.2,1303,"But he replied, At evening you say, It will be nice weather because the sky is bright red.","Zezi ma lǝri-ba o wɩ: «Kʋ na yɩ dɩdaan-ni nɩ yɩ wɛyuu na yɩ nasʋŋʋ, á yǝni á tɛ á wɩ, tɩga wʋ́ pʋʋrɩ lanyɩranɩ."
MAT.16.3,1303,"And in the morning you say, There will be bad weather today because the sky is cloudy. You know how to make sense of the skys appearance. But you are unable to recognize the signs that point to what the time is.","Kʋ nan na yɩ zɩzɩnzɩŋa yɩ wɛyuu na yɩ liirǝ liirǝ, á yǝni á tɛ á wɩ, dʋa mʋ lagɩ ka nɩ. Abam yǝni á waɩ á nii wɛyuu nɩ á lwarɩ tɩga kam yibiyǝ na wʋ́ ta yɩ te tɩn. Bɛɛ nan mʋ yɩ á warɩ á lwarɩ nɩ wǝǝnu tɩlʋ na wʋra tɩ kɩ lele tɩn brɩ Wɛ na lagɩ DƖ kɩ wo-kamunnu tɩlʋ tɩn?."
MAT.16.4,1303,An evil and unfaithful generation searches for a sign. But it wont receive any sign except Jonahs sign. Then he left them and went away.,"Zɩm nɔɔna bam yɩ nɔn-balwaarʋ mʋ, ba yigǝ tǝrǝ dɩ Wɛ, yɩ ba laan lagɩ sɩ a kɩ wo-kɩnkagɩlɩ a brɩ-ba. Ba nan bá na, kʋ na daɩ wo-kɩnkagɩlɩ dɩlʋ na maŋɩ dɩ kɩ dɩ Wɛ nijoŋnu Zonasɩ faŋa faŋa tɩn.» O na tagɩ dɩ ba kʋntʋ tɩn, o laan ma yagɩ-ba yɩ o viiri."
MAT.16.5,1303,"When the disciples arrived on the other side of the lake, they had forgotten to bring bread.","Zezi karabiǝ bam dɛɛn na ve ba bɛ nɩnɩʋ kʋm ni dɩdoŋ dɩm tɩn, ba ya swe sɩ ba ja dɩpɛ ba wǝli da."
MAT.16.6,1303,"Jesus said to them, Watch out and be on your guard for the yeast of the Pharisees and Sadducees.",Zezi ma ta dɩ ba o wɩ: «Fɔgɩ-na á cɩ á tɩtɩ sɩ á yɩ pa Farizɩan tiinǝ bam dɩ Sadusɩan tiinǝ bam dɩ abam ba dabɩlɩ dɩm.».
MAT.16.7,1303,"They discussed this among themselves and said, We didnt bring any bread.","O na tagɩ kʋntʋ tɩn, ba ma banɩ daanɩ ba wɩ: «Dɩbam na wʋ jaanɩ dɩpɛ dɩ́ wǝli da tɩn mʋ te o ŋɔɔnɩ kʋntʋ.»."
MAT.16.8,1303,"Jesus knew what they were discussing and said, You people of weak faith! Why are you discussing among yourselves the fact that you dont have any bread?.","Zezi ma lwarɩ ba na jɩgɩ kʋlʋ ba ŋɔɔnɩ tɩn, yɩ o wɩ: «Bɛɛ mʋ yɩ á ŋɔɔnɩ daanɩ á wɩ, á na ba jɩgɩ dɩpɛ tɩn mʋ te a ŋɔɔnɩ kʋntʋ? Bɛɛ nan yɩ á ba kɩ á wʋ-dɩdʋa dɩ Wɛ?."
MAT.16.9,1303,Dont you understand yet? Dont you remember the five loaves that fed the five thousand and how many baskets of leftovers you gathered?.,Abam ta wʋ lwarɩ Wɛ na jɩgɩ dam te tɩn na? Á nan swe nɩ a dɛɛn kwe dɩpwa yanu mʋ a fɔ fɔ a pa baara mʋrr-tɩnu di ba su ba daarɩ na? Á wʋ guli tɩtwarʋ tɩm ni á dɛɛn na twɛ wʋdiu kʋlʋ na daarɩ á kɩ da tɩn na?.
MAT.16.10,1303,And the seven loaves that fed the four thousand and how many large baskets of leftovers you gathered?.,Á nan wʋ guli nɩ a dɛɛn kwe dɩpwa yarpɛ mʋ a pa baara mʋrr-tɩna di ba su ba daarɩ na? Á wʋ guli tɩtwarʋ tɩm ni á dɛɛn na twɛ á su tɩn na?.
