verse_key,version_id,eng,local
MAT.16.1,2421,The Pharisees and Sadducees came to Jesus. In order to test him they asked him to show them a sign from heaven.,"Die Farasisi aŋaŋ Sadusisi vuosi bataŋ die dɩ keŋ Yisa jigiŋ. Die ba yaala ba yigi wo mɩŋ, die chɩaŋ ma die ba pɩasɩ wa dɩ ʋ yi mamachi wɩɩŋ a yɩ ba aŋ ka dagɩ sɩba Ŋmɩŋ die zie wo ʋ kʋaŋ."
MAT.16.2,2421,"But he replied, At evening you say, It will be nice weather because the sky is bright red.","Ama die ʋ yiŋŋi a balɩ dɩ, Nɩɩŋmara dɩ keŋ ŋmɩntɩ jɩŋmɩŋ nɩ ŋaaŋ baarɩ, Soriŋ jigiri nan dɩ vɩɩna."
MAT.16.3,2421,"And in the morning you say, There will be bad weather today because the sky is cloudy. You know how to make sense of the skys appearance. But you are unable to recognize the signs that point to what the time is.","Ta sʋkʋleeliŋ dɩaŋ nɩɩŋmara dɩ keŋ ŋmɩntɩ ta bɩ sɩbɩ nɩ ŋaaŋ baarɩ, Nɩɩŋ baa ka nɩɩŋ mɩŋ. Nɩ nan bɩagɩ a daansɩ nɩɩŋmara ta balɩ wudieke dɩ balla ka yi ama nɩ kaaŋ dɩ sɩba wudieke dɩ yinene lele chɩasɩ!."
MAT.16.4,2421,An evil and unfaithful generation searches for a sign. But it wont receive any sign except Jonahs sign. Then he left them and went away.,"Nɩnɩŋ, lele vuosi nɩ yiwo vuobɩatɩ ta ka dɩsa Ŋmɩŋ, nɩ yaala nɩ ye wo mamachi wɩɩŋ; ama n kaaŋ wɔŋ yi wɩɩŋ a yɩ nɩ; ama mamachi dieke nyɩɩna n baaŋ nan nagɩ a yɩ nɩ yiwo Jona mamachi ka. Die ʋ balla die a yɩ ba, ta die ga ta va ba."
MAT.16.5,2421,"When the disciples arrived on the other side of the lake, they had forgotten to bring bread.","Die Yisa aŋaŋ ʋ kʋaŋandɩɩsɩrɩba die dɩ gasɩna mʋgɩkpɩɩrɩ a ga mi wo chaakʋ, die ʋ kʋaŋandɩɩsɩrɩba die dɩ daaŋ ta ka nagɩ paanʋ."
MAT.16.6,2421,"Jesus said to them, Watch out and be on your guard for the yeast of the Pharisees and Sadducees.","Yisa die dɩ balɩ a yɩ ba, Nɩ sɩmma Farasisi aŋaŋ Sadusisi dabɔtɩ wɩa."
MAT.16.7,2421,"They discussed this among themselves and said, We didnt bring any bread.","Die ba a bala a yɩa taŋ a baarɩ, Dɩ yiwo tɩ kana ka nagɩ paanʋ wɩa ʋ bala die wo."
MAT.16.8,2421,"Jesus knew what they were discussing and said, You people of weak faith! Why are you discussing among yourselves the fact that you dont have any bread?.","Yisa die dɩ mɩŋŋɩna ba balala wudieke wo die ʋ pɩasɩ ba, Nɩnɩŋ vuodiekemba nɩ yada dɩ kana ka dala, bɩa nɩ bala yɩa taŋ nɩ wone paanʋ wɩa?."
MAT.16.9,2421,Dont you understand yet? Dont you remember the five loaves that fed the five thousand and how many baskets of leftovers you gathered?.,Nɩ ye ka sɩba ka chɩaŋ? Nɩ ka tɩɩnsɩ die n nagɩna paanʋ golime anʋ a yɩ dembisi tuse anʋ wa? Die kparɩsɩ aŋmɩa die nɩ vaarɩ nyintɩalɩkaha a suuli?.
MAT.16.10,2421,And the seven loaves that fed the four thousand and how many large baskets of leftovers you gathered?.,"Ta die n nagɩ paanʋ golime ayʋpɔyɩ a yɩ dembisi tuse anɩɩsa wa, kparɩsɩ aŋmɩa die nɩ vaarɩ?."
