verse_key,version_id,eng,local
MAT.16.1,3194,The Pharisees and Sadducees came to Jesus. In order to test him they asked him to show them a sign from heaven.,"Farasii la Sadusiiduma la wa'am na ti ba makɛ la Yezu bihɛ. Nyaa yele en yeti, iŋɛ daalehum en ze'ele saazuo na."
MAT.16.2,3194,"But he replied, At evening you say, It will be nice weather because the sky is bright red.","Ti Yezu lerege ba yeti, Yinɛ han ma'ɛ, ya ni yeti, Zina dela dabehesunɛ, se'ere en la sɔi la, sagbama la mu'ɛ mɛ."
MAT.16.3,3194,"And in the morning you say, There will be bad weather today because the sky is cloudy. You know how to make sense of the skys appearance. But you are unable to recognize the signs that point to what the time is.","Ti bulika me, ya wan yeti, Sabeeo wan lobe zina se'ere en sɔi la, sagbama la mu'ɛ mɛ gee bɔta saa. Ya mi' sagbama yɛla pa'ala, gee ya kan ta'am pa'alɛ saŋa woo daalehum en de se'em."
MAT.16.4,3194,An evil and unfaithful generation searches for a sign. But it wont receive any sign except Jonahs sign. Then he left them and went away.,Be'em la tuunfi'iha buuri saŋa en eere daalehum. Gee daalehum ka boi en wan bo' ba han dagena Yona daalehum la ma'a. Ti a bahɛ ba gee kiŋɛ.
MAT.16.5,3194,"When the disciples arrived on the other side of the lake, they had forgotten to bring bread.","Yezu zahereba la en yakɛ ateko la yakenɛ deyima ha la, ba tamɛ mɛ ka tara dia."
MAT.16.6,3194,"Jesus said to them, Watch out and be on your guard for the yeast of the Pharisees and Sadducees.","Ti Yezu yele ba yeti, Tara ya mɛhi suŋa, gee la ya mina Farasii la Sadusiiduma dabelɛ la yele."
MAT.16.7,3194,"They discussed this among themselves and said, We didnt bring any bread.","Ti ba yɛta taaba yeti, Tumam en ka tari dia na la en sɔi ti a tɔgera bala."
MAT.16.8,3194,"Jesus knew what they were discussing and said, You people of weak faith! Why are you discussing among yourselves the fact that you dont have any bread?.","Yezu en mi' ba puti'irɛ la, ti a yele ba yeti, yamam asakerɛ pɔ'ɛ ya duma wa, Ŋwani ti ya tɔgera ya ka tari dia na yele?."
MAT.16.9,3194,Dont you understand yet? Dont you remember the five loaves that fed the five thousand and how many baskets of leftovers you gathered?.,"Yamam kelum ka bɔkera? Yamam ka tɛri boroboro banuu la n daa diihe nɛreba tuha anuu la, la pitɔ se'em ti ya daa doohe va pirɛ la?."
MAT.16.10,3194,And the seven loaves that fed the four thousand and how many large baskets of leftovers you gathered?.,"Bii boroboro bayopɔi ti n daa dikɛ diihe tuha anaahi la, la pitɔ se'em ti ya daa doohe va pirɛ la?."
MAT.16.11,3194,Dont you know that I wasnt talking about bread? But be on your guard for the yeast of the Pharisees and Sadducees.,Ŋwani ti ya koŋe ya bɔkɛ ti n ka tɔgeri dia yele? Mini ya Farasii la Sadusiiduma la dabelɛ la yele.
MAT.16.12,3194,"Then they understood that he wasnt telling them to be on their guard for yeast used in making bread. No, he was telling them to watch out for the teaching of the Pharisees and Sadducees.","Bala ti ba nyaa bɔkɛ ti a ka yeti ba ba tara mɛhi suŋa, dabelɛ la yele, gee Farasii la Sadusiiduma la pa'alegɔ la."
MAT.16.13,3194,"Now when Jesus came to the area of Caesarea Philippi, he asked his disciples, Who do people say the Human One is.","Yezu en paaɛ Kasariya Filipi tiŋa puan ba'ahɛ la, ti a nyaa soke a zahereba la yeti, Nɛreba yeti mam Asaala Dayua wa dela ani."
MAT.16.14,3194,"They replied, Some say John the Baptist, others Elijah, and still others Jeremiah or one of the other prophets.","Ti ba yeti, Sɛba yeti fum dela Yɔn Ko'sɔɔra la, ti sɛba me yeti fum dela Eliya, ti basɛba mɛ kelum yeti fum dela Yɛremiya bii nɔtɔgeheba la ayima."
MAT.16.15,3194,"He said, And what about you? Who do you say that I am.","Ti a yele ba yeti, Gee yamam yeti mam dela ani."
MAT.16.16,3194,"Simon Peter said, You are the Christ, the Son of the living God.","Ti Simɔn Pita lerege yeti, Fum n de Kiresta la, Yinɛ vua la Dayua."
MAT.16.17,3194,"Then Jesus replied, Happy are you, Simon son of Jonah, because no human has shown this to you. Rather my Father who is in heaven has shown you.","Ti Yezu lerege en yeti, Sum boi mɛ la hɔ Simɔn, Yona dayua wa. Se'ere en sɔi la, dagi ingɔŋɔ la ziim n lilege dina wa bo' fum, gee mam Sɔ se'em en boi saazuo ha."
MAT.16.18,3194,I tell you that you are Peter. And Ill build my church on this rock. The gates of the underworld wont be able to stand against it.,"N yeti fum, fum dela Pita, tankana wa zuo ti mam wan mɛ en pu'uhegɔ yire la, ti kum paŋa kan malum nyaŋɛ dɛ."
MAT.16.19,3194,Ill give you the keys of the kingdom of heaven. Anything you fasten on earth will be fastened in heaven. Anything you loosen on earth will be loosened in heaven.,"N wan bo' fum saazuo sɔ'ɔlum la kparehi, sɛla woo ti fum bobe tiŋa wa zuo, saazuo ha me wan bobe. Sɛla wuu ti fum lorege bahɛ tiŋa wa zuo, saazuo ha me wan lorege bahɛ."
MAT.16.20,3194,Then he ordered the disciples not to tell anybody that he was the Christ.,Ti a kagɛ a zahereba la paaɛ paaɛ ti ba da yele nɛra nɛra ti eŋa n da Kiresta la.
MAT.16.21,3194,"From that time Jesus began to show his disciples that he had to go to Jerusalem and suffer many things from the elders, chief priests, and legal experts, and that he had to be killed and raised on the third day.","Sankaŋa puan yɛ'a ha, ti Yezu pɔhɛ yɛta a zahereba la yeti, la dela kiŋɛ Yerusalɛm ta namehɛ namehekãtɛ kiinduma la, malema kiinduma duma la gɔnmi'ineba la nu'uhen, gee ti ba ku' en. Gee dabeha atã daarɛ a wan vo'e a kum la puan."
MAT.16.22,3194,"Then Peter took hold of Jesus and, scolding him, began to correct him: God forbid, Lord! This wont happen to you.",Ti Pita kɔkɛ Yezu lebe kinkɛleŋa ta ɔbera a tuba ti a da tɔgera bala. Yinɛ gu'. Daana! Dina kan malum paaɛ ya.
MAT.16.23,3194,"But he turned to Peter and said, Get behind me, Satan. You are a stone that could make me stumble, for you are not thinking Gods thoughts but human thoughts.","Gee Yezu ŋmɛregɛ yele Pita yeti, Fɔregɛ mam zi'an Sagena wa. Fum dela pirega pita mam, se'ere en sɔi la, fum puti'irɛ ka boi saazuo yɛla puan, gee asaala yɛla puan."
MAT.16.24,3194,"Then Jesus said to his disciples, All who want to come after me must sayno to themselves, take up their cross, and follow me.","Ti Yezu yele a zahereba la yeti, Se'em woo en boti a dɔla mam, a daana zagehɛ a mɛŋa gee dikɛ a pumpuuredɔɔ zi dɔla mam."
MAT.16.25,3194,All who want to save their lives will lose them. But all who lose their lives because of me will find them.,"Se'ere en sɔi la, se'em en boti a gu' a vom, wan bɔregɛ bɔ bahɛ. Ti se'em me en bɔregɛ a vom mam zuo, wan nyɛ bɔ."
MAT.16.26,3194,Why would people gain the whole world but lose their lives? What will people give in exchange for their lives?.,"Beni nyuurɔ ti a wan nyɛ, a han nyɛ tiŋa wa lɔgerɔ za'a gee koŋe a nyɔvore? Bii a wan dikɛ la beni ta'am tee ba nyɔvore?."
MAT.16.27,3194,For the Human One is about to come with the majesty of his Father with his angels. And then he will repay each one for what that person has done.,"Se'ere en sɔi la, Asaala dayua la yeti a wa'am me na la a suŋereba, a Sɔ suŋa la puan, bilam ti a wan yɔ nɛrawoo doohe en tum se'em."
MAT.16.28,3194,I assure you that some standing here wont die before they see the Human One coming in his kingdom.,"Yelemɛŋerɛ ti n yɛta ya wa, ti basɛba boi yan ze' wa puan kan lem kum, gee wan nyɛ Asaala Dayua la kinɛ a sɔ'ɔlum la puan na."
MAT.5.1,3194,"Now when Jesus saw the crowds, he went up a mountain. He sat down and his disciples came to him.","Yezu n nyɛ nɛrekuuŋɔ la, a zom la zoore zuo, en ta zi'ire ba'ahɛ la, ti a zahereba la paaɛ a zi'an."
