verse_key,version_id,eng,local
MAT.16.1,1460,The Pharisees and Sadducees came to Jesus. In order to test him they asked him to show them a sign from heaven.,"Le Farasii yaab nin Sadusi yaab dan Yisa ban ki nan mag u lig, le ki baan u ke, un wɔɔn bi limagil lan nyan paab ni."
MAT.16.2,1460,"But he replied, At evening you say, It will be nice weather because the sky is bright red.","Le u jiin ke, Ni ye titalangbann nan mann kujɔɔg ke, ni ti bei le ke, Won nan a taaŋ wo li ween."
MAT.16.3,1460,"And in the morning you say, There will be bad weather today because the sky is cloudy. You know how to make sense of the skys appearance. But you are unable to recognize the signs that point to what the time is.","Amaa ni ye ke njakpanyiɛn titalangbann mann ki nan bɔnn ke, ni ti bei le ke Dinan ma, ntafaam li da. Ni bugir titalangbann a sam, amaa le kaa sin fir bugir n-yonn nan ma."
MAT.16.4,1460,An evil and unfaithful generation searches for a sign. But it wont receive any sign except Jonahs sign. Then he left them and went away.,Npooton nin iwanchɔgin toon a ninfob nan ban bin kan ligaril a toon; amaa maa yin tun ligaril a toonl liba ki sei bi; see Jona a garil a toonlin a binba. Le Yisa fɔr ki jiɛn bi.
MAT.16.5,1460,"When the disciples arrived on the other side of the lake, they had forgotten to bring bread.","Tɔ, Yisa nin u bɔɔnɔɔbin kaah tan lɔŋ limɔgil a dool n-yonn man ni, le u bɔɔnɔɔbin ni tiɛr ke baa ŋmag boroboro."
MAT.16.6,1460,"Jesus said to them, Watch out and be on your guard for the yeast of the Pharisees and Sadducees.","Le u bei ke, Ni li nyi ki li guu ni ba ki jiin Farasii yaab nin Sadusi yaab a boroboro a nyɔgimin bu."
MAT.16.7,1460,"They discussed this among themselves and said, We didnt bring any bread.","Le bi nin piin ki bei tab ke, Taah kaa ŋmag boroboro ki dan ni bu."
MAT.16.8,1460,"Jesus knew what they were discussing and said, You people of weak faith! Why are you discussing among yourselves the fact that you dont have any bread?.","Le u biɛ baah pag man nmɔn ki baan bi ke, Nim yada parim dam nan, babu wee ni bei tab ke naah kaa jɔɔ boroboro-n buu?."
MAT.16.9,1460,Dont you understand yet? Dont you remember the five loaves that fed the five thousand and how many baskets of leftovers you gathered?.,Naa le laa biɛ ni taai yaa? Naa tiɛr maah nan ta boroboro kon iŋmu ki jin bijab turiŋmu-n naa? Tikachar ti ŋaa wee ni nan lagin tijiir tan nan gurin naa?.
MAT.16.10,1460,And the seven loaves that fed the four thousand and how many large baskets of leftovers you gathered?.,Bee naa ji tiɛr bijab turina ban wee n nan ta boroboro kon ilile ki jin bin naa? Ni nan lagin tijiir tan nan gurin ki gbeen tikachar ti ŋaa?.
