verse_key,version_id,eng,local
GEN.1.1,3306,When God began to create the heavens and the earth.,"Le gɔmedzedzea me, Mawu wɔ dziƒo kple anyigba."
GEN.1.2,3306,"the earth was without shape or form, it was dark over the deep sea, and Gods wind swept over the waters.","Anyigba nɔ nyama, nɔnɔme menɔe nɛ o; edzi ɖi gbɔlo, eye viviti do ɖe aʋli gã la dzi. Mawu ƒe gbɔgbɔ nɔ agba sam le tsi gbana la dzi."
MAT.1.1,3306,"A record of the ancestors of Jesus Christ, son of David, son of Abraham.","Yesu Kristo si nye Fia David tɔgbuiyɔvi, eye David hã nye Abraham ƒe dzidzimevi la, ƒe dzidzimexexlẽfiae nye esi:."
MAT.1.2,3306,Abraham was the father of Isaac. Isaac was the father of Jacob. Jacob was the father of Judah and his brothers.,"Abraham dzi Isak, eye Isak dzi Yakob si dzi Yuda kple nɔviawo."
GEN.8.1,3306,"God remembered Noah, all those alive, and all the animals with him in the ark. God sent a wind over the earth so that the waters receded.","Mawu meŋlɔ Noa kple gbemelã kpakple aƒemelã siwo katã le egbɔ le aɖakaʋua me la be o. Ena ya ƒo to anyigba dzi, eye tsia de asi miemie me."
GEN.5.1,3306,"This is the record of Adams descendants. On the day God created humanity, he made them to resemble God.","Adam ƒe dzidzimeviwo ŋutinya nye esi: Esi Mawu wɔ amegbetɔ la, ewɔe ɖe eya ŋutɔ ƒe nɔnɔme."
GEN.3.1,3306,"The snake was the most intelligent of all the wild animals that the LORD God had made. He said to the woman, Did God really say that you shouldnt eat from any tree in the garden.","Azɔ la, da dze aye wu gbemelã siwo katã Aƒetɔ Mawu wɔ la. Ebia nyɔnua be: “Nyateƒe wònye be Mawu gblɔ be: ‘Migaɖu abɔmetiawo ƒe ɖeke o’ a?”."
GEN.2.1,3306,The heavens and the earth and all who live in them were completed.,Ale Mawu wɔ dziƒo kple anyigba kpakple nu gbogbo siwo katã le wo me la wu nu.
GEN.4.1,3306,"The man Adam knew his wife Eve intimately. She became pregnant and gave birth to Cain, and said, I have given life to a man with the LORDs help.","Azɔ la, Adam dɔ kple srɔ̃a Xawa, eye wòfɔ fu dzi Kain. Xawa gblɔ be: “Aƒetɔ ɖi nam be medzi ŋutsu.”."
GEN.7.1,3306,"The LORD said to Noah, Go into the ark with your whole household, because among this generation Ive seen that you are a moral man.","Tete Aƒetɔ gblɔ na Noa be: “Wò kple aƒewòmetɔwo katã miyi ɖe aɖakaʋu la me, elabe mekpɔ be ame dzɔdzɔe nènye le dzidzime sia me."
